count,hate_speech,offensive_language,neither,class,tweet,tweet_clean,tweet_lemma,tweet_nouns,tweet_sym,tweet_verbs,tweet_nv,num_tokens
3,0,3,0,1,RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,rt mentionhere  she used to be more fun as a hoe   this new you is to positive,rt mentionhere   -PRON- use to be more fun as a hoe    this new -PRON- be to positive,rt mentionhere hoe,,use positive,rt mentionhere hoe use positive,19
3,2,1,0,0,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",rt mentionhere  you assholes know that referring to a girl as  bitch  doesn t make your dick any bigger  right,rt mentionhere   -PRON- asshole know that refer to a girl as   bitch   doesn t make -PRON- dick any big   right,rt mentionhere asshole girl bitch doesn t dick,,know refer make,rt mentionhere asshole girl bitch doesn t dick know refer make,24
3,0,3,0,1,RT @erykahrogers_: idc how cute you are that shit dont matter if you got a trash personality.,rt mentionhere  idc how cute you are that shit dont matter if you got a trash personality,rt mentionhere   idc how cute -PRON- be that shit do not matter if -PRON- get a trash personality,rt mentionhere shit trash personality,,matter get,rt mentionhere shit trash personality matter get,19
3,2,1,0,0,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,rt mentionhere  there might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,rt mentionhere   there may be a couple cotton picker on the spur but -PRON- all play unselfish white man basketball,rt mentionhere couple cotton picker spur man basketball,,may play,rt mentionhere couple cotton picker spur man basketball may play,21
3,0,3,0,1,RT @freexvidi: fake ass bitches bruh LOL &#128553;,rt mentionhere  fake ass bitches bruh lol,rt mentionhere   fake ass bitch bruh lol,rt mentionhere ass bitch bruh lol,,,rt mentionhere ass bitch bruh lol,8
3,0,3,0,1,RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg,rt mentionhere  tf is a baby goal  bitch u gone have what you gone have  rt mentionhere  baby goals                    urlhere,rt mentionhere   tf be a baby goal   bitch u go have what -PRON- go have   rt mentionhere   baby goal                     urlhere,rt mentionhere tf baby goal bitch u mentionhere baby goal urlhere,,go go rt,rt mentionhere tf baby goal bitch u mentionhere baby goal urlhere go go rt,25
3,0,2,1,1,RT @fvckteej: I feel like eating pussy right fucking now,rt mentionhere  i feel like eating pussy right fucking now,rt mentionhere   i feel like eat pussy right fucking now,rt mentionhere,,feel eat,rt mentionhere feel eat,11
3,2,0,1,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",rt mentionhere   what can banks do to show engagement with the queer community    hire trans women,rt mentionhere    what can bank do to show engagement with the queer community     hire trans woman,rt mentionhere bank engagement queer community trans woman,,can show hire,rt mentionhere bank engagement queer community trans woman can show hire,18
3,2,1,0,0,RT @halfricannnnn: nigger,rt mentionhere  nigger,rt mentionhere   nigger,rt mentionhere nigger,,,rt mentionhere nigger,4
3,3,0,0,0,RT @harmon_lauren: Jenna's a faggot,rt mentionhere  jenna s a faggot,rt mentionhere   jenna s a faggot,rt mentionhere jenna faggot,,,rt mentionhere jenna faggot,7
3,0,3,0,1,RT @heypoopbutt: Show me your pussy.,rt mentionhere  show me your pussy,rt mentionhere   show -PRON- -PRON- pussy,rt mentionhere pussy,,show,rt mentionhere pussy show,7
3,1,2,0,1,"RT @hiiighem143: ""@Ugh_Sickoe: &#8220;@TheUncurvable: If you ever had an abortion you got cemetery pussy&#8221; &#128128;"" omg lmao",rt mentionhere   mentionhere     mentionhere  if you ever had an abortion you got cemetery pussy         omg lmao,rt mentionhere    mentionhere      mentionhere   if -PRON- ever have an abortion -PRON- get cemetery pussy          omg lmao,rt mentionhere mentionhere mentionhere abortion cemetery pussy lmao,,get,rt mentionhere mentionhere mentionhere abortion cemetery pussy lmao get,20
3,0,3,0,1,RT @hollywood_trey: fuck that. she better laminate my face. RT @RichHomieRoya: You&#8217;re a grown man and think eating pussy is emasculating?,rt mentionhere  fuck that  she better laminate my face  rt mentionhere  you   re a grown man and think eating pussy is emasculating,rt mentionhere   fuck that   -PRON- well laminate -PRON- face   rt mentionhere   -PRON-    re a grown man and think eat pussy be emasculate,rt mentionhere fuck face rt mentionhere man pussy,,laminate think eat emasculate,rt mentionhere fuck face rt mentionhere man pussy laminate think eat emasculate,27
3,0,3,0,1,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L,rt mentionhere  you see her nudes  she must have beat her own pussy up rt mentionhere  salute urlhere,rt mentionhere   -PRON- see -PRON- nude   -PRON- must have beat -PRON- own pussy up rt mentionhere   salute urlhere,rt mentionhere nude pussy rt mentionhere salute,,see must beat,rt mentionhere nude pussy rt mentionhere salute see must beat,21
6,6,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,rt mentionhere  stupid fucking nigger lebron  you flopping stupid jungle bunny monkey faggot,rt mentionhere   stupid fucking nigger lebron   -PRON- flop stupid jungle bunny monkey faggot,rt mentionhere fucking nigger lebron jungle bunny monkey faggot,,flop,rt mentionhere fucking nigger lebron jungle bunny monkey faggot flop,15
3,0,3,0,1,"RT @iDntLuvHoes: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",rt mentionhere  all i see on my timeline is ebola ebola ebola i hate school ebola ebola some twitter hoes selfie ebola ebola pull out ga,rt mentionhere   all i see on -PRON- timeline be ebola ebola ebola i hate school ebola ebola some twitter hoe selfie ebola ebola pull out ga,rt mentionhere timeline ebola ebola ebola school ebola ebola twitter hoe ebola ebola ga,,see hate selfie pull,rt mentionhere timeline ebola ebola ebola school ebola ebola twitter hoe ebola ebola ga see hate selfie pull,27
3,0,3,0,1,RT @iDntWearCondoms: 0 hoes.,rt mentionhere   hoes,rt mentionhere    hoe,rt mentionhere hoe,,,rt mentionhere hoe,4
3,0,3,0,1,RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together,rt mentionhere  if your friend is a hoe u a hoe too  birds of a feather flock together,rt mentionhere   if -PRON- friend be a hoe u a hoe too   bird of a feather flock together,rt mentionhere friend hoe u hoe bird feather flock,,,rt mentionhere friend hoe u hoe bird feather flock,20
3,3,0,0,0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,rt mentionhere  stop stalkin your girl social media u bitch ass nigga,rt mentionhere   stop stalkin -PRON- girl social medium u bitch ass nigga,rt mentionhere stalkin girl medium u bitch ass nigga,,stop,rt mentionhere stalkin girl medium u bitch ass nigga stop,13
3,0,3,0,1,"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!""",rt mentionhere  your girl swear u cheating until u fuck a bitch for real then it s  omg how could u,rt mentionhere   -PRON- girl swear u cheating until u fuck a bitch for real then -PRON- s   omg how could u,rt mentionhere girl u cheating u bitch,,swear s could,rt mentionhere girl u cheating u bitch swear s could,23
3,0,3,0,1,RT @iDripHeLicks: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;,rt mentionhere  why are pussy farts so embarrassing,rt mentionhere   why be pussy fart so embarrassing,rt mentionhere fart,,,rt mentionhere fart,9
3,0,3,0,1,"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",rt mentionhere  girls favorite line      go talk to yo hoes,rt mentionhere   girl favorite line       go talk to yo hoe,rt mentionhere girl line yo,,go talk hoe,rt mentionhere girl line yo go talk hoe,12
3,0,3,0,1,RT @iamSwagnificant: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;,rt mentionhere  a real hoe will never let you turn her into a house wife   she ll let you know what it is before you start catching fe,rt mentionhere   a real hoe will never let -PRON- turn -PRON- into a house wife    -PRON- will let -PRON- know what -PRON- be before -PRON- start catch fe,rt mentionhere hoe house wife fe,,will let turn will let know start catch,rt mentionhere hoe house wife fe will let turn will let know start catch,30
3,0,3,0,1,"RT @iamyaokhari: ""@Tyga: That ain't my hoe.""

This is the same man that wants to be ""Godly""....",rt mentionhere   mentionhere  that ain t my hoe   this is the same man that wants to be  godly,rt mentionhere    mentionhere   that ain t -PRON- hoe    this be the same man that want to be   godly,rt mentionhere mentionhere ain t hoe man,,want,rt mentionhere mentionhere ain t hoe man want,22
3,1,2,0,1,RT @ibethathigh_RNS: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.,rt mentionhere  she called me mexican is that all she have on me tho  im a proud hispanic bitch sure liked this dick tho hoe,rt mentionhere   -PRON- call -PRON- mexican be that all -PRON- have on -PRON- tho   -PRON- be a proud hispanic bitch sure like this dick tho hoe,rt mentionhere mexican tho bitch dick tho hoe,,call be like,rt mentionhere mexican tho bitch dick tho hoe call be like,28
3,2,1,0,0,RT @iceyy505: I HATE hoe ass people.,rt mentionhere  i hate hoe ass people,rt mentionhere   i hate hoe ass people,rt mentionhere people,,hate hoe,rt mentionhere people hate hoe,8
3,0,3,0,1,RT @iiAK: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!,rt mentionhere  i hate seeing a nice fee wit a weak nigga    be like girl yu retarded r sumn   uon know yu cud have me,rt mentionhere   i hate see a nice fee wit a weak nigga     be like girl yu retard r sumn    uon know yu cud have -PRON-,rt mentionhere fee wit nigga girl yu r sumn uon cud,,hate see retard know,rt mentionhere fee wit nigga girl yu r sumn uon cud hate see retard know,28
3,0,3,0,1,RT @ijustbeSinginn: I just wanna leave this bitch for a weekend,rt mentionhere  i just wanna leave this bitch for a weekend,rt mentionhere   i just wanna leave this bitch for a weekend,rt mentionhere wanna bitch weekend,,leave,rt mentionhere wanna bitch weekend leave,12
3,2,1,0,0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,rt mentionhere  mentionhere man some lame niggah when i find him i m unfollowing tf out his ass,rt mentionhere   mentionhere man some lame niggah when i find -PRON- i m unfollowe tf out -PRON- ass,rt mentionhere mentionhere man niggah tf ass,,find unfollowe,rt mentionhere mentionhere man niggah tf ass find unfollowe,19
3,2,1,0,0,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",rt mentionhere   i love cripples  look at all these fucking cripples  goddamit i m a people person   urlhere,rt mentionhere    i love cripple   look at all these fucking cripple   goddamit i m a people person    urlhere,rt mentionhere cripple cripple m people person,,love look goddamit,rt mentionhere cripple cripple m people person love look goddamit,22
3,0,2,1,1,RT @ireland_roseee: @savanigga half of it will be about how you became ghetto in Compton.,rt mentionhere  mentionhere half of it will be about how you became ghetto in compton,rt mentionhere   mentionhere half of -PRON- will be about how -PRON- become ghetto in compton,rt mentionhere mentionhere half ghetto compton,,will become,rt mentionhere mentionhere half ghetto compton will become,16
3,1,2,0,1,RT @itsDorry: maybe all these fake bitches will pretend to be real for halloween,rt mentionhere  maybe all these fake bitches will pretend to be real for halloween,rt mentionhere   maybe all these fake bitch will pretend to be real for halloween,rt mentionhere bitch halloween,,will pretend,rt mentionhere bitch halloween will pretend,15
3,1,2,0,1,RT @itsclaribelyo: Swag fags are now hibernating because great America and Christmas in the park are both closed. &#128514;,rt mentionhere  swag fags are now hibernating because great america and christmas in the park are both closed,rt mentionhere   swag fag be now hibernate because great america and christmas in the park be both close,rt mentionhere swag fag great america christmas park,,hibernate close,rt mentionhere swag fag great america christmas park hibernate close,19
3,0,3,0,1,RT @itscoleharmon_: 11:11. I wish you would stop being a hoe.,rt mentionhere     i wish you would stop being a hoe,rt mentionhere      i wish -PRON- would stop be a hoe,rt mentionhere hoe,,wish would stop,rt mentionhere hoe wish would stop,11
3,1,2,0,1,RT @itscoleharmon_: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,rt mentionhere  you bitches with a cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies,rt mentionhere   -PRON- bitch with a cup boob need to stop waste money on bra and just buy some tank top like the rest of the homie,rt mentionhere cup boob money bra tank top rest homie,,bitch need stop waste buy,rt mentionhere cup boob money bra tank top rest homie bitch need stop waste buy,28
6,0,6,0,1,RT @itsjustshay__: i swear i care bout everything but these bitches &#128080;,rt mentionhere  i swear i care bout everything but these bitches,rt mentionhere   i swear i care bout everything but these bitch,rt mentionhere bout bitch,,swear care,rt mentionhere bout bitch swear care,12
